,Station,Date,PCAw_1,PCAw_2,PCAw_3,PCAw_4,PCAw_5
29,2,2007-05-15,-0.664893354823,1.491278036,0.562327064967,0.120633850416,0.72152076661
30,1,2007-05-16,2.97053568129,0.988117041361,-0.0921723176855,-1.38700497716,1.05563596676
31,2,2007-05-16,3.12851155695,0.746332962279,-0.27044407075,-1.4763601652,1.03105728556
32,1,2007-05-17,4.40344633675,-0.937268230129,-1.93019331285,1.15154198824,0.298300299709
33,2,2007-05-17,4.4974240787,-0.898949056407,-2.43438757693,1.39572257545,0.409674416252
34,1,2007-05-18,3.4770166508,-1.69649990089,-0.418287295138,-0.985021911547,0.85935685633
35,2,2007-05-18,3.38088601957,-2.56587563873,-0.0540337444236,-0.845786637385,0.813185203662
36,1,2007-05-19,0.934429616305,0.466268917361,-1.49250719242,-0.519953319237,0.284041364315
37,2,2007-05-19,1.05844484087,0.229540833572,-1.68289259892,-0.451097372461,0.376559292064
38,1,2007-05-20,3.27243325599,-0.0772388728434,-1.0701667234,1.16829745437,-0.251732066765
39,2,2007-05-20,3.04829073816,-0.664524582351,-0.797580510094,1.23736838233,-0.161626657503
40,1,2007-05-21,1.24926905379,-0.742846159468,-0.0461165517837,0.40231814198,-0.462045220859
41,2,2007-05-21,1.10213315998,-0.996815687793,-0.154871229683,0.498069277656,-0.426635171053
42,1,2007-05-22,-0.0429691921995,0.0145781527154,-1.33632762698,-0.15472606508,0.05068688531
43,2,2007-05-22,-0.37627865328,-0.157007223519,-1.76191387664,-0.0497615983157,0.174243795528
44,1,2007-05-23,-0.755104263425,0.151185927712,-2.19842240773,-0.204023691236,0.483037057059
45,2,2007-05-23,-1.17630067925,-0.292077125145,-2.42982582939,-0.225203006809,0.654258676322
46,1,2007-05-24,-0.982595352843,1.41206697233,-3.58431316015,-0.00873970330144,0.976956419059
47,2,2007-05-24,-1.17300982466,0.751748215327,-3.34765864251,-0.0844112603179,0.934786066669
48,1,2007-05-25,1.66586871416,-2.020151118,-0.897418787831,0.950973450557,-0.00453383180912
49,2,2007-05-25,1.78483601022,-2.23474908959,-0.729231229071,1.06024798064,0.280145702605
50,1,2007-05-26,1.65431860817,-0.81090525407,1.70008144496,1.10350253121,1.9332158327
51,2,2007-05-26,1.2937568826,-1.37024013083,0.693605243861,0.390594548138,0.537136321369
52,1,2007-05-27,0.72906984703,0.05172058688,-0.628668705501,-0.615571800491,0.32425802959
53,2,2007-05-27,0.471738215578,-0.297907687539,-0.664728001123,-0.433746221535,0.462672847072
54,1,2007-05-28,0.955864681836,-2.04201197015,0.0202977443919,0.380214516759,-0.303484001942
55,2,2007-05-28,0.82967393023,-2.25521642933,-0.102682404828,0.58798967555,-0.263177351832
56,1,2007-05-29,-1.32225892933,-1.4228593245,-0.539960750761,-0.364723707341,0.243278114025
57,2,2007-05-29,-1.81856091872,-1.43647970988,-0.938868734887,-0.219806050885,0.342442649191
58,1,2007-05-30,-1.73772283531,0.244724453142,-1.6231669346,-0.226975999249,0.261322781471
59,2,2007-05-30,-2.20811136289,-0.167144944737,-1.82017250119,-0.180211312228,0.349602158517
60,1,2007-05-31,-1.14987209548,0.302609719871,-0.888232686319,-0.0664666273819,0.00568098509067
61,2,2007-05-31,-1.61840683895,0.181637449887,-0.493873066361,0.56772332274,1.06993861068
62,1,2007-06-01,-1.91472532505,-0.341385052559,0.843395288165,-0.0509293394095,-0.252974948528
63,2,2007-06-01,-2.41526537348,-0.565866558982,0.553416256202,-0.0169574863443,-0.0873128635757
64,1,2007-06-02,-2.00940295827,1.07276878379,1.00671296637,-0.496978472354,-0.887715401232
65,2,2007-06-02,-2.18037811125,1.08690863817,0.427376759217,-0.455429561526,-0.792378676046
66,1,2007-06-03,-1.64593359265,2.16617414686,2.45770694397,-0.814216280878,-1.82989059903
67,2,2007-06-03,-1.84622829614,2.23371744045,2.58914467693,-0.350824210217,-1.17956547638
68,1,2007-06-04,-0.608829362359,3.458849219,2.47033213521,-0.523390298306,-0.939572922601
69,2,2007-06-04,-0.378676319453,3.33669198964,2.21123841497,-0.553113113835,-1.00107333142
70,1,2007-06-05,1.98222985275,0.806516490445,1.92425643177,1.34914192779,-0.881404632428
71,2,2007-06-05,1.86055307719,0.723956709035,1.35114494928,1.40260227731,-1.12729977478
72,1,2007-06-06,1.74860533639,2.12518750177,0.228075463626,0.135428088735,-0.994039747974
73,2,2007-06-06,1.30842330919,1.51863662744,0.202700981417,0.251748502252,-1.05826836431
74,1,2007-06-07,-3.02969693314,6.63765818009,-3.30494077286,0.393057147354,-0.93428305736
75,2,2007-06-07,-3.1201118156,5.71793916307,-2.82967443402,0.275897687107,-0.935002658376
76,1,2007-06-08,-0.343808427253,2.0731058807,-0.870278890206,-0.689022768458,-0.130040619708
77,2,2007-06-08,-0.947623853324,1.4662887331,-0.732443918275,-0.672116103679,-0.11147242785
78,1,2007-06-09,0.496087131324,-1.70005564074,1.3088925537,-1.69907624765,0.331146344938
79,2,2007-06-09,0.0985582034191,-1.92987367897,0.636852352596,-0.505360475202,-0.0950654628955
80,1,2007-06-10,0.0045363074222,-1.29920760339,0.32129111122,-0.236149043919,-0.275590095941
81,2,2007-06-10,-0.468652369864,-1.45957338852,0.0216882980104,-0.217153968688,-0.15065879555
82,1,2007-06-11,-0.611071419987,-1.6593435678,-0.494325783274,0.204979443658,-0.106781267314
83,2,2007-06-11,-0.981850950138,-1.39453053606,-1.2806413762,0.41539894178,0.0454848354931
84,1,2007-06-12,-0.457331885315,-1.30282229432,-1.59929870256,0.863678883891,-0.0689766493531
85,2,2007-06-12,-0.673988649446,-1.07413276173,-2.08397491918,0.940820273162,0.0929773703509
86,1,2007-06-13,-0.945782747054,-1.04159030101,-1.1032193623,0.789571604913,-0.359150447315
87,2,2007-06-13,-1.61784401311,-1.01902120395,-0.77750611116,0.665241434472,-0.564185809121
88,1,2007-06-14,-1.76521791931,-1.16123692465,-0.480043935083,0.613191841965,-0.618761169024
89,2,2007-06-14,-1.99560611947,-1.27807759333,-0.668598264511,0.388811404395,-0.416037611738
90,1,2007-06-15,-1.94052780074,-1.48301808845,0.142277252587,0.405885988162,-0.764692452201
91,2,2007-06-15,-2.15445540983,-1.7034815116,0.173595521278,0.119323076205,-0.549116934962
92,1,2007-06-16,-2.68298654107,-0.68364570801,0.110732981753,-1.41178599129,0.237838913323
93,2,2007-06-16,-2.79977519482,-1.28363005207,0.249005576392,-0.960228638196,0.10061433777
94,1,2007-06-17,-3.17527143292,-1.07283386414,0.201050433382,-0.00454604933573,-0.529176867364
95,2,2007-06-17,-3.23161521861,-0.974428654533,0.120496706648,0.23010808233,-0.149523315422
96,1,2007-06-18,-2.75839247392,2.7187763304,-1.75373089324,0.302690990507,0.343943811519
97,2,2007-06-18,-3.08974207581,1.7849917403,-1.64210564815,-0.202678402171,-0.0790702035178
98,1,2007-06-19,-1.11819254578,1.36714453242,-0.581288113856,-0.109862544495,1.36901984466
99,2,2007-06-19,-1.20257205952,1.36200720589,-0.211714696358,0.20964068343,2.12209000218
100,1,2007-06-20,-0.693419440161,-0.556365650673,-0.992628752058,-0.974913200182,0.647160204532
101,2,2007-06-20,-0.803037651396,-1.1396139378,-0.751042792376,-1.19872084546,0.765113215579
102,1,2007-06-21,-0.0890620595222,-1.09982458827,-0.554781977224,1.10722481152,-0.537871243936
103,2,2007-06-21,-0.774388285742,-1.40899048597,-0.769708560349,1.03759016009,-0.470574608825
104,1,2007-06-22,0.0689012226675,-0.659826382485,-0.767776192599,0.891486232217,-0.565896191274
105,2,2007-06-22,0.0959324846612,-1.04299894367,-0.600378577246,0.749626227375,-0.458959053024
106,1,2007-06-23,0.10623552084,0.189875597194,0.0727392584676,0.684625770025,-0.646667083302
107,2,2007-06-23,-0.0415989716053,-0.00460138286268,0.425402137231,1.09302905058,-0.0836412518447
108,1,2007-06-24,-1.00981184769,-0.336303028258,-0.169066687241,0.672142989044,-0.682485646044
109,2,2007-06-24,-1.0439038929,-0.977943238025,0.193850140255,0.49349231892,-0.598673722699
110,1,2007-06-25,-2.37537773454,-1.57571828145,-0.385013283341,-0.07448105312,0.100325378407
111,2,2007-06-25,-2.36329850037,-1.88603749304,-0.404584572447,0.0944234677664,0.100277368968
112,1,2007-06-26,-3.15099543898,-1.20048319204,-0.854203094453,-0.541645644788,1.00573974514
113,2,2007-06-26,-3.22172234538,-1.11406225871,-1.50761713323,-0.596431195441,0.827358990566
114,1,2007-06-27,-3.2868148895,-0.137904584413,-0.850919731381,-0.608890786636,0.766915269704
115,2,2007-06-27,-3.0900823718,-0.181756609759,-0.745178467515,-0.330766138857,1.21569645777
116,1,2007-06-28,0.513609173161,0.0758156013516,-2.03724553017,1.52922546776,-0.313262486481
117,2,2007-06-28,0.287312881217,0.213233224648,-2.27259844512,1.64843933719,-0.282962582991
118,1,2007-06-29,0.903880933905,-1.19594909244,-0.7465469465,1.35540959204,-0.46572178049
119,2,2007-06-29,0.721920522836,-1.38331923184,-0.826339027764,1.36128459917,-0.399442622761
120,1,2007-06-30,0.646535253211,-1.99634830522,-0.187104023539,0.93271655472,-0.616801355681
121,2,2007-06-30,0.314961158952,-1.97829282011,-0.390908590836,0.896274314792,-0.436588740992
122,1,2007-07-01,0.965996101607,-1.64892750398,-1.45471247758,1.19907318475,-0.0148606430351
123,2,2007-07-01,0.362076794619,-1.4899669736,-2.07574775979,1.16982820414,0.202540344564
124,1,2007-07-02,0.748991515653,-1.78094851885,-0.859620864298,0.199571461388,0.304197699809
125,2,2007-07-02,0.482315612336,-1.73332308007,-1.40661448891,0.4031545316,0.417777803265
126,1,2007-07-03,-0.997716689876,-0.500584527909,0.0629111100592,-5.78185424963e-05,0.839111237464
127,2,2007-07-03,-1.07510672409,-0.856781254715,-0.42794092403,-0.413284235593,0.40494524255
128,1,2007-07-04,-2.58150361229,0.227790044853,0.484702269676,-0.887525809831,0.246211457742
129,2,2007-07-04,-2.50241736131,0.246303465168,1.06792456055,-0.0898036304789,1.1477540765
130,1,2007-07-05,-2.70422047177,0.110583383119,-0.324647664504,-1.49389820218,0.378947942843
131,2,2007-07-05,-2.59309498251,-0.376424333938,0.174727132367,-1.73736004093,0.434368486264
132,1,2007-07-06,-1.76998779975,-1.73516697185,0.057256247334,0.561251412985,-0.638638066253
133,2,2007-07-06,-1.79341635376,-1.79489583284,-0.0374918758471,0.418893731244,-0.458278934821
134,1,2007-07-07,-2.40392351313,0.528915697543,-0.403759939768,-0.590554555175,-0.206444475089
135,2,2007-07-07,-2.4962380657,0.198465916738,-0.355971999198,-0.734574697781,-0.0666899028966
136,1,2007-07-08,-3.98507398274,2.58662755049,-1.54478312095,-0.634983141361,-0.224198888
137,2,2007-07-08,-3.82948529726,2.29108960456,-1.55074465786,-0.543361517832,-0.181137826657
138,1,2007-07-09,-3.6330202473,0.802583041766,0.535252870715,-0.605628416656,0.18057505525
139,2,2007-07-09,-3.80520476224,0.6164644293,0.333907665912,-0.602572645662,0.145000454174
140,1,2007-07-10,-3.16826116646,1.85365615475,0.214466061166,-0.0794114273643,0.263030848714
141,2,2007-07-10,-3.25287487458,1.40524526373,-0.218007982184,-0.553406864476,-0.25668418782
142,1,2007-07-11,-0.327693622405,1.01954994129,-0.469742758132,-1.02330006178,0.107824915523
143,2,2007-07-11,-0.323215374588,0.980481351794,-0.66690298658,-1.00138111657,0.208555920204
144,1,2007-07-12,-0.470211359514,1.11435063182,-0.635854049322,-0.963157617057,0.0775427771234
145,2,2007-07-12,-0.327457021465,1.06487433775,-0.855946299902,-0.825296956336,0.137463009589
146,1,2007-07-13,-0.184325573687,-1.64603653979,1.03658152523,1.00608973488,-1.30945186061
147,2,2007-07-13,-0.00766826072934,-1.55075176077,0.850226095273,0.609782995411,-0.890414396319
148,1,2007-07-14,-1.26180691271,2.05914190351,-0.264533510073,-0.720730609829,-0.48830562471
149,2,2007-07-14,-1.36012202349,1.9662228109,-0.596292865258,-0.638328833179,-0.354668331362
150,1,2007-07-15,-0.985189747219,-0.569737512828,1.51556411937,-1.40145255914,-0.366522560031
151,2,2007-07-15,-1.05187704554,-1.01661516276,0.988756280255,0.281330997122,-1.03904131642
152,1,2007-07-16,-1.74929967677,-0.582277164589,0.992213657703,-0.416735262417,0.594751996338
153,2,2007-07-16,-1.65345221023,-0.505495909399,0.178569033309,-0.640813925847,0.102529254127
154,1,2007-07-17,-2.47223959442,-0.0554118368006,0.603106020237,-0.605157173473,-0.0859186855514
155,2,2007-07-17,-2.39690716494,0.0681137372463,0.169669318183,-0.545166198369,0.0617700568374
156,1,2007-07-18,-3.00786495871,2.05562542488,1.13382305501,1.31438330013,2.61845500215
157,2,2007-07-18,-2.86257509314,1.81127005082,0.132009574823,0.598158975225,1.59763422086
158,1,2007-07-19,-1.59869443459,0.494007753648,-0.56998689312,1.5635748972,-0.753535554247
159,2,2007-07-19,-1.46424939252,1.58240718708,-0.821476211962,-1.41981642789,0.613145158912
160,1,2007-07-20,0.433849859107,-1.1214833936,-1.29039434841,1.26236269981,-0.306100036359
161,2,2007-07-20,0.384519053055,-0.482763022272,-2.18494238357,1.32887700546,-0.0533994162169
162,1,2007-07-21,0.684601145311,-2.09419133609,-1.02772432981,1.16689484712,-0.115804426986
163,2,2007-07-21,0.538954586565,-2.32357179607,-1.08283576975,1.03430433438,0.0492009524251
164,1,2007-07-22,-0.360294299256,-3.02166170696,0.296754495523,-0.319961589569,0.281806519443
165,2,2007-07-22,-0.492639858087,-3.05286771312,0.087147212941,-0.498592336435,0.483946510798
166,1,2007-07-23,-0.905485241147,-2.20629960992,0.290465110125,0.269083270979,-0.391734298472
167,2,2007-07-23,-1.05779804654,-2.3183783056,0.226904277112,-0.0041515873862,-0.157750169249
168,1,2007-07-24,-1.4708345667,-1.46474728626,0.410977048596,-0.615416041997,-0.0307378944549
169,2,2007-07-24,-1.44816738329,-1.89183341426,0.642656625712,-0.776409895447,0.0759081889982
170,1,2007-07-25,-2.36759106468,-0.633062698102,-0.222062957275,-0.977173263542,0.251321881614
171,2,2007-07-25,-2.03838237049,-0.673499802573,-0.448890029295,-0.753704387297,0.260237743635
172,1,2007-07-26,-2.11721737227,0.582230964597,-0.059972764127,-0.248098857716,0.177729775557
173,2,2007-07-26,-2.05032058712,0.831465219386,0.473131409861,0.647077782081,1.59048189491
174,1,2007-07-27,-2.8805009941,-0.0683468867249,0.84229930187,1.10630261535,-1.0679212348
175,2,2007-07-27,-2.87652490249,0.306873011234,1.28393642551,-1.85029240769,0.136045152324
176,1,2007-07-28,-1.67009874509,0.427132029256,-1.02421020732,1.27985357562,-0.864650915843
177,2,2007-07-28,-1.95861050677,0.475030119315,-1.38482338371,1.27388872183,-0.721904265264
178,1,2007-07-29,-1.4736588519,-1.24453252971,0.0923152876698,0.662218192597,-0.827804403823
179,2,2007-07-29,-1.68726771498,-1.00586169597,-0.53404847941,0.700907537646,-0.633228743217
180,1,2007-07-30,-1.65576616297,-1.87190771475,0.129886774984,0.407846577482,-0.633058057331
181,2,2007-07-30,-1.76146436971,-2.0211787773,0.0983414638711,0.442799718503,-0.522710431334
182,1,2007-07-31,-2.67213286558,-1.95231108887,-0.149102581969,0.540609391159,-0.53106252542
183,2,2007-07-31,-2.47676684975,-1.89347421658,-0.289292688429,0.348497100381,-0.331436520603
184,1,2007-08-01,-2.99441245008,-1.71431225784,0.123306114167,0.0800512346871,-0.476608632512
185,2,2007-08-01,-2.96860785822,-1.94744346304,0.418147022517,-0.266425735898,-0.286718716596
186,1,2007-08-02,-3.21470656692,-0.626089006366,-0.0767759881188,-1.16448117158,0.246462840241
187,2,2007-08-02,-3.38895646857,-0.464648495959,-0.601332738722,-0.854121438673,0.274789497756
188,1,2007-08-03,-2.44756147682,-1.79660278556,-0.113827891518,0.597761818286,-0.6675579027
189,2,2007-08-03,-2.70225243258,-1.73133937235,-0.313591605641,0.385265884739,-0.417824151254
190,1,2007-08-04,-1.24587201432,-1.17627589491,-0.123390002321,0.55681054035,-0.485996254772
191,2,2007-08-04,-1.58422761817,-1.16290833553,-0.423217038913,0.447048532881,-0.320416971279
192,1,2007-08-05,-3.42650487468,1.55897850757,1.71596610943,1.2638322824,2.11897619016
193,2,2007-08-05,-3.26832582108,1.51005834145,0.82395929566,0.680478691987,1.44113910141
194,1,2007-08-06,-3.95025739062,-0.667675043291,1.3453861847,0.405960240975,-0.531423498067
195,2,2007-08-06,-3.73709612195,-0.729128128708,1.04077750809,0.212384010541,-0.901048903352
196,1,2007-08-07,-4.3119502553,1.76287576874,1.53339049522,0.697756581472,2.02937296092
197,2,2007-08-07,-4.25317411868,1.04376892356,0.19327627608,-0.796327313635,-0.283216630165
198,1,2007-08-08,-3.60378787662,-0.410823317957,0.626153516004,0.873090203377,-1.14918781442
199,2,2007-08-08,-3.83657712568,-0.738645077443,0.843166236073,0.751406137011,-0.988733626636
200,1,2007-08-09,-3.33329950571,-0.0560738051151,1.23606634002,-1.277407705,-0.124850195479
201,2,2007-08-09,-3.51216072753,0.0772256566302,1.31330381166,-0.607305501937,0.688225741543
202,1,2007-08-10,-2.89071497734,-1.20314384262,-0.0205519303684,0.926549846589,-0.85744114288
203,2,2007-08-10,-3.23780679679,-1.51446057188,0.121390966429,0.494883943159,-0.581999244011
204,1,2007-08-11,-2.68243851795,-1.65414245002,0.409798702069,-0.647992156124,-0.0284462538081
205,2,2007-08-11,-2.65500522372,-1.79322622794,0.312646080106,-0.725785512021,0.121139200847
206,1,2007-08-12,-2.73545400068,-1.96058773158,0.400466414063,0.828038931078,0.160317441276
207,2,2007-08-12,-2.63297092948,-1.89004317734,0.0425404870154,0.807939665226,0.177087942084
208,1,2007-08-13,-1.08008677844,-1.53320791944,-0.752840216102,0.732062895729,-0.26543489146
209,2,2007-08-13,-1.19342460412,-1.34629773201,-1.12772102182,0.553742555444,-0.0658221062913
210,1,2007-08-14,-2.32029542506,0.207779281685,0.47436368112,-0.301081834628,0.772772502338
211,2,2007-08-14,-2.18104713476,0.251001973038,0.145227441511,-0.0457866155482,0.900945688224
212,1,2007-08-15,-2.63068427819,-0.610316663087,0.942380934734,0.830841358177,-0.612513914784
213,2,2007-08-15,-2.91438534105,-0.0988629590075,0.943224340198,1.73356942896,0.663245695645
214,1,2007-08-16,-1.42020696764,-1.36557328756,0.473960845699,1.15440983598,-1.06091281019
215,2,2007-08-16,-1.64463164007,-1.47791714058,0.354947029564,1.14091279311,-0.962141532873
216,1,2007-08-17,-0.35796506145,-1.01570857065,-0.21624766409,-1.39687142044,0.750254159441
217,2,2007-08-17,-0.854658552226,-1.03669272235,-0.605432516359,-1.35407289289,0.877159108205
218,1,2007-08-18,0.837008573587,-1.30769431752,-0.498713546286,0.617671614065,0.208174785485
219,2,2007-08-18,0.613291641636,-1.46101318775,-0.0776437292723,0.900678808222,0.871178701628
220,1,2007-08-19,-0.424148404977,0.154402899811,1.66668839062,2.36092539369,1.71399093676
221,2,2007-08-19,-0.555325286045,-0.0532674585981,1.56227755559,2.32492834796,1.84417509263
222,1,2007-08-20,-2.38353477638,-0.412243531974,2.38433237157,1.24873131225,0.686976201279
223,2,2007-08-20,-2.17297541451,-0.276532335832,1.71287466372,0.165935675534,0.321955219533
224,1,2007-08-21,-3.07092634757,-0.6246727772,0.509096552256,-0.418621544799,-0.379096721811
225,2,2007-08-21,-2.90117370677,-0.755535623498,0.535749337118,-0.294548261152,-0.364111795146
226,1,2007-08-22,-3.34889484248,0.171118366145,-0.0461808672164,-0.0974688547232,0.74671495969
227,2,2007-08-22,-3.4219118018,0.0525857522597,0.495526537071,0.480910960664,1.76498059173
228,1,2007-08-23,-3.22456437575,2.44551366045,1.34717852793,2.5948942054,4.23203426676
229,2,2007-08-23,-3.52238523704,1.32286335906,1.55157765158,1.87191436957,3.51904339252
230,1,2007-08-24,-2.4801109731,0.692712056008,0.985163129654,-0.523334561818,-0.0494754453984
231,2,2007-08-24,-2.47937733824,0.540651282688,0.855752766084,-0.581375625422,-0.0376796498349
232,1,2007-08-25,-1.64765157582,-0.275713418308,1.49276800298,-1.41096351476,0.881613469422
233,2,2007-08-25,-1.41216063629,-1.08752008651,0.938086889128,1.27726705384,-0.604845658591
234,1,2007-08-26,-0.485169798666,-1.82714783953,0.1978702761,0.234262324708,-0.320953760439
235,2,2007-08-26,-0.508624765129,-2.09123091609,0.17189748372,0.220803833338,-0.237285603541
236,1,2007-08-27,-0.716732520854,-0.932103836741,-0.366560759152,-0.0589964841615,0.0205760125141
237,2,2007-08-27,-0.857774247822,-1.11326195328,-0.524399595305,-0.00815946745729,0.080368137184
238,1,2007-08-28,-2.69458316083,0.137855975722,-1.17439202004,-0.390519815153,0.192352232127
239,2,2007-08-28,-2.8060215331,-0.332796821332,-0.986633065007,-0.573917452032,0.303316659584
240,1,2007-08-29,-2.26151162122,-1.15112457853,-0.810568385749,0.960749863893,-0.441687998555
241,2,2007-08-29,-2.36241856693,-1.19757991211,-0.991782268151,0.935382044999,-0.341318077863
242,1,2007-08-30,0.572614927027,-1.16333740316,-1.60084806435,1.42655934836,-0.184216680524
243,2,2007-08-30,0.293440674183,-0.818239745868,-2.13291610524,1.38835377281,-0.00659579203222
244,1,2007-08-31,0.333654051325,-2.55140109227,-0.204476998395,0.87989015075,-0.307564108659
245,2,2007-08-31,0.24123670221,-2.80060439197,-0.0155409425387,0.689331014885,-0.175718171999
246,1,2007-09-01,-0.131198785931,-2.57733383829,-0.358686898099,0.254718448363,0.157157099568
247,2,2007-09-01,-0.333203171232,-2.73686045657,-0.428418552073,0.244328712048,0.241094818084
248,1,2007-09-02,-1.06536806086,-1.95107458603,-0.124792595654,-0.678745440635,0.388066050828
249,2,2007-09-02,-0.975346103555,-1.83776118535,-0.464490242715,-0.624125028119,0.51361848629
250,1,2007-09-03,-2.15071595307,-1.67864522142,0.189585798712,-1.28417563732,0.556003051693
251,2,2007-09-03,-1.9271644901,-1.65073302731,-0.0820487122861,-1.0545436029,0.555517070686
252,1,2007-09-04,-2.05501832231,-1.40568769469,0.673281749378,-0.907174031469,-0.0917748228324
253,2,2007-09-04,-2.48168675701,-1.50477413694,0.38747136267,-1.14277065043,0.190453078921
254,1,2007-09-05,-2.55716446349,-0.456439478946,-0.152971392317,-0.492251279996,-0.181094142553
255,2,2007-09-05,-3.10376389553,-0.608439278744,-0.543292497457,-0.586508296881,0.0283172108295
256,1,2007-09-06,-2.60086674333,1.46365236819,-1.42079539819,0.113058731718,0.373486457462
257,2,2007-09-06,-2.67036149372,1.50086926492,-1.97959492908,0.00502513972707,0.351904417634
258,1,2007-09-07,-2.60902153238,2.02304562441,-1.04750346691,-0.0977554269275,0.274713956659
259,2,2007-09-07,-2.77999667488,1.83160796868,-0.496462413143,0.40471546178,1.25802831194
260,1,2007-09-08,-0.886845015766,-0.897306460365,-0.195246337215,0.874845900354,-0.761303832998
261,2,2007-09-08,-1.18884566059,-0.328773796319,-1.04546782839,0.994607248691,-0.545876855551
262,1,2007-09-09,-0.853920135165,-0.494469120704,-1.40673669529,1.2128291126,-0.430502614965
263,2,2007-09-09,-0.722509601608,-0.279265893911,-1.69281284004,1.30924300483,-0.357771144048
264,1,2007-09-10,0.388785065575,-0.399851449348,0.00246844658946,1.81083300076,-0.188468591502
265,2,2007-09-10,0.303139898135,-0.323697324287,-0.252041042493,1.64484560238,-0.286218702577
266,1,2007-09-11,1.75992707336,2.03902447493,-0.759686309732,-0.749776360406,-0.00353307841956
267,2,2007-09-11,1.77212287083,1.96612621111,-0.981710187384,-0.72839584048,0.115666210038
268,1,2007-09-12,2.61130347318,-2.11266382921,0.781356487322,0.791769499881,-0.637588831846
269,2,2007-09-12,2.70503989227,-2.12430812511,0.641787673333,0.648304540797,-0.400252937832
270,1,2007-09-13,1.06227579335,0.211556633218,-0.000699443106551,-0.190432655562,-0.502553452862
271,2,2007-09-13,0.805930118998,-0.2577574048,0.0522913357835,-0.365465622328,-0.382173571069
272,1,2007-09-14,3.16034360769,1.38539006503,-1.2653590212,-1.0696200263,0.780178478644
273,2,2007-09-14,2.89677973156,1.12319234496,-1.29206609494,-1.07484275345,0.836583164885
274,1,2007-09-15,4.51616102992,-2.26010486217,0.654629670895,-1.83735672991,1.37032723881
275,2,2007-09-15,4.08341656288,-2.37351647685,0.407735828477,-1.93948250496,1.58507060501
276,1,2007-09-16,2.76277039301,-1.31494535321,-0.396555479875,-0.268885838693,0.356846861081
277,2,2007-09-16,2.38238944746,-1.35894673102,-0.943851291332,-0.180998618934,0.481672279433
278,1,2007-09-17,0.858115216457,0.238635218046,-1.81445518795,0.237784332432,0.223396588451
279,2,2007-09-17,0.607655968136,-0.297434109944,-1.77486733144,0.115429043871,0.361975568968
280,1,2007-09-18,-1.42371176686,0.812150031173,-2.42935678066,-0.0463199257424,0.458384685992
281,2,2007-09-18,-1.68531164549,0.513463885884,-2.59814329167,-0.12649790367,0.613604011339
