Date,Trap,weather_station,CULEX PIPIENS,CULEX PIPIENS/RESTUANS,CULEX RESTUANS,CULEX SALINARIUS,CULEX TARSALIS,CULEX TERRITANS,spray,PCAw1,PCAw2,PCAw3,PCAw4,PCAw5
2007-05-29,T091,2,0.0,0.0,1.0,0.0,0.0,0.0,1000,-1.81856091872,-1.43647970988,-0.938868734887,-0.219806050885,0.342442649191
2007-05-29,T094,2,0.0,0.0,1.0,0.0,0.0,0.0,1000,-1.81856091872,-1.43647970988,-0.938868734887,-0.219806050885,0.342442649191
2007-05-29,T096,2,0.0,0.0,1.0,0.0,0.0,0.0,1000,-1.81856091872,-1.43647970988,-0.938868734887,-0.219806050885,0.342442649191
2007-05-29,T096,2,1.0,0.0,0.0,0.0,0.0,0.0,1000,-1.81856091872,-1.43647970988,-0.938868734887,-0.219806050885,0.342442649191
2007-05-29,T129,2,0.0,1.0,0.0,0.0,0.0,0.0,1000,-1.81856091872,-1.43647970988,-0.938868734887,-0.219806050885,0.342442649191
2007-05-29,T129,2,0.0,0.0,1.0,0.0,0.0,0.0,1000,-1.81856091872,-1.43647970988,-0.938868734887,-0.219806050885,0.342442649191
2007-05-29,T143,1,0.0,1.0,0.0,0.0,0.0,0.0,1000,-1.32225892933,-1.4228593245,-0.539960750761,-0.364723707341,0.243278114025
2007-05-29,T148,1,0.0,1.0,0.0,0.0,0.0,0.0,1000,-1.32225892933,-1.4228593245,-0.539960750761,-0.364723707341,0.243278114025
2007-05-29,T153,2,0.0,0.0,1.0,0.0,0.0,0.0,1000,-1.81856091872,-1.43647970988,-0.938868734887,-0.219806050885,0.342442649191
2007-05-29,T159,2,0.0,0.0,1.0,0.0,0.0,0.0,1000,-1.81856091872,-1.43647970988,-0.938868734887,-0.219806050885,0.342442649191
2007-06-05,T002,1,0.0,1.0,0.0,0.0,0.0,0.0,1000,1.98222985275,0.806516490445,1.92425643177,1.34914192779,-0.881404632428
2007-06-05,T002,1,0.0,0.0,1.0,0.0,0.0,0.0,1000,1.98222985275,0.806516490445,1.92425643177,1.34914192779,-0.881404632428
2007-06-05,T002,1,1.0,0.0,0.0,0.0,0.0,0.0,1000,1.98222985275,0.806516490445,1.92425643177,1.34914192779,-0.881404632428
2007-06-05,T015,1,0.0,1.0,0.0,0.0,0.0,0.0,1000,1.98222985275,0.806516490445,1.92425643177,1.34914192779,-0.881404632428
2007-06-05,T015,1,0.0,0.0,1.0,0.0,0.0,0.0,1000,1.98222985275,0.806516490445,1.92425643177,1.34914192779,-0.881404632428
2007-06-05,T045,2,0.0,1.0,0.0,0.0,0.0,0.0,1000,1.86055307719,0.723956709035,1.35114494928,1.40260227731,-1.12729977478
2007-06-05,T045,2,0.0,0.0,1.0,0.0,0.0,0.0,1000,1.86055307719,0.723956709035,1.35114494928,1.40260227731,-1.12729977478
2007-06-05,T045,2,1.0,0.0,0.0,0.0,0.0,0.0,1000,1.86055307719,0.723956709035,1.35114494928,1.40260227731,-1.12729977478
2007-06-05,T046,2,0.0,0.0,1.0,0.0,0.0,0.0,1000,1.86055307719,0.723956709035,1.35114494928,1.40260227731,-1.12729977478
2007-06-05,T048,2,0.0,1.0,0.0,0.0,0.0,0.0,1000,1.86055307719,0.723956709035,1.35114494928,1.40260227731,-1.12729977478
2007-06-05,T048,2,0.0,0.0,1.0,0.0,0.0,0.0,1000,1.86055307719,0.723956709035,1.35114494928,1.40260227731,-1.12729977478
2007-06-05,T048,2,1.0,0.0,0.0,0.0,0.0,0.0,1000,1.86055307719,0.723956709035,1.35114494928,1.40260227731,-1.12729977478
2007-06-05,T049,2,0.0,0.0,1.0,0.0,0.0,0.0,1000,1.86055307719,0.723956709035,1.35114494928,1.40260227731,-1.12729977478
2007-06-05,T050,2,0.0,1.0,0.0,0.0,0.0,0.0,1000,1.86055307719,0.723956709035,1.35114494928,1.40260227731,-1.12729977478
2007-06-05,T050,2,0.0,0.0,1.0,0.0,0.0,0.0,1000,1.86055307719,0.723956709035,1.35114494928,1.40260227731,-1.12729977478
2007-06-05,T054,2,0.0,0.0,1.0,0.0,0.0,0.0,1000,1.86055307719,0.723956709035,1.35114494928,1.40260227731,-1.12729977478
2007-06-05,T086,2,0.0,0.0,1.0,0.0,0.0,0.0,1000,1.86055307719,0.723956709035,1.35114494928,1.40260227731,-1.12729977478
2007-06-05,T094,2,0.0,1.0,0.0,0.0,0.0,0.0,1000,1.86055307719,0.723956709035,1.35114494928,1.40260227731,-1.12729977478
2007-06-05,T096,2,0.0,1.0,0.0,0.0,0.0,0.0,1000,1.86055307719,0.723956709035,1.35114494928,1.40260227731,-1.12729977478
2007-06-05,T096,2,0.0,0.0,1.0,0.0,0.0,0.0,1000,1.86055307719,0.723956709035,1.35114494928,1.40260227731,-1.12729977478
2007-06-05,T096,2,1.0,0.0,0.0,0.0,0.0,0.0,1000,1.86055307719,0.723956709035,1.35114494928,1.40260227731,-1.12729977478
2007-06-05,T143,1,0.0,1.0,0.0,0.0,0.0,0.0,1000,1.98222985275,0.806516490445,1.92425643177,1.34914192779,-0.881404632428
2007-06-05,T143,1,0.0,0.0,1.0,0.0,0.0,0.0,1000,1.98222985275,0.806516490445,1.92425643177,1.34914192779,-0.881404632428
2007-06-05,T153,2,0.0,0.0,1.0,0.0,0.0,0.0,1000,1.86055307719,0.723956709035,1.35114494928,1.40260227731,-1.12729977478
2007-06-05,T159,2,0.0,0.0,1.0,0.0,0.0,0.0,1000,1.86055307719,0.723956709035,1.35114494928,1.40260227731,-1.12729977478
2007-06-05,T009,1,0.0,0.0,1.0,0.0,0.0,0.0,1000,1.98222985275,0.806516490445,1.92425643177,1.34914192779,-0.881404632428
2007-06-05,T011,1,0.0,0.0,1.0,0.0,0.0,0.0,1000,1.98222985275,0.806516490445,1.92425643177,1.34914192779,-0.881404632428
2007-06-05,T016,1,0.0,0.0,1.0,0.0,0.0,0.0,1000,1.98222985275,0.806516490445,1.92425643177,1.34914192779,-0.881404632428
2007-06-05,T019,2,0.0,0.0,1.0,0.0,0.0,0.0,1000,1.86055307719,0.723956709035,1.35114494928,1.40260227731,-1.12729977478
2007-06-05,T025,1,0.0,0.0,1.0,0.0,0.0,0.0,1000,1.98222985275,0.806516490445,1.92425643177,1.34914192779,-0.881404632428
2007-06-05,T028,1,0.0,0.0,1.0,0.0,0.0,0.0,1000,1.98222985275,0.806516490445,1.92425643177,1.34914192779,-0.881404632428
2007-06-05,T031,2,0.0,1.0,0.0,0.0,0.0,0.0,1000,1.86055307719,0.723956709035,1.35114494928,1.40260227731,-1.12729977478
2007-06-05,T033,2,0.0,0.0,1.0,0.0,0.0,0.0,1000,1.86055307719,0.723956709035,1.35114494928,1.40260227731,-1.12729977478
2007-06-05,T089,2,0.0,0.0,1.0,0.0,0.0,0.0,1000,1.86055307719,0.723956709035,1.35114494928,1.40260227731,-1.12729977478
2007-06-05,T090,2,0.0,1.0,0.0,0.0,0.0,0.0,1000,1.86055307719,0.723956709035,1.35114494928,1.40260227731,-1.12729977478
2007-06-05,T090,2,0.0,0.0,1.0,0.0,0.0,0.0,1000,1.86055307719,0.723956709035,1.35114494928,1.40260227731,-1.12729977478
2007-06-05,T092,2,0.0,1.0,0.0,0.0,0.0,0.0,1000,1.86055307719,0.723956709035,1.35114494928,1.40260227731,-1.12729977478
2007-06-05,T135,2,0.0,1.0,0.0,0.0,0.0,0.0,1000,1.86055307719,0.723956709035,1.35114494928,1.40260227731,-1.12729977478
2007-06-05,T135,2,0.0,0.0,1.0,0.0,0.0,0.0,1000,1.86055307719,0.723956709035,1.35114494928,1.40260227731,-1.12729977478
2007-06-05,T135,2,1.0,0.0,0.0,0.0,0.0,0.0,1000,1.86055307719,0.723956709035,1.35114494928,1.40260227731,-1.12729977478
2007-06-05,T141,1,0.0,1.0,0.0,0.0,0.0,0.0,1000,1.98222985275,0.806516490445,1.92425643177,1.34914192779,-0.881404632428
2007-06-05,T141,1,0.0,0.0,1.0,0.0,0.0,0.0,1000,1.98222985275,0.806516490445,1.92425643177,1.34914192779,-0.881404632428
2007-06-05,T142,1,0.0,1.0,0.0,0.0,0.0,0.0,1000,1.98222985275,0.806516490445,1.92425643177,1.34914192779,-0.881404632428
2007-06-05,T142,1,0.0,0.0,1.0,0.0,0.0,0.0,1000,1.98222985275,0.806516490445,1.92425643177,1.34914192779,-0.881404632428
2007-06-05,T145,2,0.0,0.0,1.0,0.0,0.0,0.0,1000,1.86055307719,0.723956709035,1.35114494928,1.40260227731,-1.12729977478
2007-06-05,T146,1,0.0,1.0,0.0,0.0,0.0,0.0,1000,1.98222985275,0.806516490445,1.92425643177,1.34914192779,-0.881404632428
2007-06-05,T146,1,0.0,0.0,1.0,0.0,0.0,0.0,1000,1.98222985275,0.806516490445,1.92425643177,1.34914192779,-0.881404632428
2007-06-05,T147,2,0.0,0.0,1.0,0.0,0.0,0.0,1000,1.86055307719,0.723956709035,1.35114494928,1.40260227731,-1.12729977478
2007-06-05,T149,1,0.0,1.0,0.0,0.0,0.0,0.0,1000,1.98222985275,0.806516490445,1.92425643177,1.34914192779,-0.881404632428
2007-06-05,T150,1,0.0,0.0,1.0,0.0,0.0,0.0,1000,1.98222985275,0.806516490445,1.92425643177,1.34914192779,-0.881404632428
2007-06-05,T151,1,0.0,1.0,0.0,0.0,0.0,0.0,1000,1.98222985275,0.806516490445,1.92425643177,1.34914192779,-0.881404632428
2007-06-05,T151,1,0.0,0.0,1.0,0.0,0.0,0.0,1000,1.98222985275,0.806516490445,1.92425643177,1.34914192779,-0.881404632428
2007-06-05,T152,2,0.0,0.0,1.0,0.0,0.0,0.0,1000,1.86055307719,0.723956709035,1.35114494928,1.40260227731,-1.12729977478
2007-06-05,T154,2,0.0,0.0,1.0,0.0,0.0,0.0,1000,1.86055307719,0.723956709035,1.35114494928,1.40260227731,-1.12729977478
2007-06-05,T158,2,0.0,1.0,0.0,0.0,0.0,0.0,1000,1.86055307719,0.723956709035,1.35114494928,1.40260227731,-1.12729977478
2007-06-05,T158,2,0.0,0.0,1.0,0.0,0.0,0.0,1000,1.86055307719,0.723956709035,1.35114494928,1.40260227731,-1.12729977478
2007-06-05,T162,2,0.0,1.0,0.0,0.0,0.0,0.0,1000,1.86055307719,0.723956709035,1.35114494928,1.40260227731,-1.12729977478
2007-06-05,T218,1,0.0,1.0,0.0,0.0,0.0,0.0,1000,1.98222985275,0.806516490445,1.92425643177,1.34914192779,-0.881404632428
2007-06-05,T218,1,0.0,0.0,1.0,0.0,0.0,0.0,1000,1.98222985275,0.806516490445,1.92425643177,1.34914192779,-0.881404632428
2007-06-05,T220,1,0.0,0.0,1.0,0.0,0.0,0.0,1000,1.98222985275,0.806516490445,1.92425643177,1.34914192779,-0.881404632428
2007-06-26,T002,1,0.0,1.0,0.0,0.0,0.0,0.0,1000,-3.15099543898,-1.20048319204,-0.854203094453,-0.541645644788,1.00573974514
2007-06-26,T002,1,0.0,0.0,1.0,0.0,0.0,0.0,1000,-3.15099543898,-1.20048319204,-0.854203094453,-0.541645644788,1.00573974514
2007-06-26,T002,1,0.0,0.0,0.0,1.0,0.0,0.0,1000,-3.15099543898,-1.20048319204,-0.854203094453,-0.541645644788,1.00573974514
2007-06-26,T007,1,0.0,1.0,0.0,0.0,0.0,0.0,1000,-3.15099543898,-1.20048319204,-0.854203094453,-0.541645644788,1.00573974514
2007-06-26,T007,1,0.0,0.0,1.0,0.0,0.0,0.0,1000,-3.15099543898,-1.20048319204,-0.854203094453,-0.541645644788,1.00573974514
2007-06-26,T015,1,0.0,0.0,1.0,0.0,0.0,0.0,1000,-3.15099543898,-1.20048319204,-0.854203094453,-0.541645644788,1.00573974514
2007-06-26,T045,2,0.0,1.0,0.0,0.0,0.0,0.0,1000,-3.22172234538,-1.11406225871,-1.50761713323,-0.596431195441,0.827358990566
2007-06-26,T045,2,0.0,0.0,1.0,0.0,0.0,0.0,1000,-3.22172234538,-1.11406225871,-1.50761713323,-0.596431195441,0.827358990566
2007-06-26,T046,2,0.0,1.0,0.0,0.0,0.0,0.0,1000,-3.22172234538,-1.11406225871,-1.50761713323,-0.596431195441,0.827358990566
2007-06-26,T046,2,0.0,0.0,1.0,0.0,0.0,0.0,1000,-3.22172234538,-1.11406225871,-1.50761713323,-0.596431195441,0.827358990566
2007-06-26,T048,2,0.0,1.0,0.0,0.0,0.0,0.0,1000,-3.22172234538,-1.11406225871,-1.50761713323,-0.596431195441,0.827358990566
2007-06-26,T049,2,0.0,0.0,1.0,0.0,0.0,0.0,1000,-3.22172234538,-1.11406225871,-1.50761713323,-0.596431195441,0.827358990566
2007-06-26,T050,2,0.0,0.0,1.0,0.0,0.0,0.0,1000,-3.22172234538,-1.11406225871,-1.50761713323,-0.596431195441,0.827358990566
2007-06-26,T086,2,0.0,1.0,0.0,0.0,0.0,0.0,1000,-3.22172234538,-1.11406225871,-1.50761713323,-0.596431195441,0.827358990566
2007-06-26,T086,2,0.0,1.0,0.0,0.0,0.0,0.0,1000,-3.22172234538,-1.11406225871,-1.50761713323,-0.596431195441,0.827358990566
2007-06-26,T086,2,0.0,0.0,1.0,0.0,0.0,0.0,1000,-3.22172234538,-1.11406225871,-1.50761713323,-0.596431195441,0.827358990566
2007-06-26,T096,2,0.0,0.0,1.0,0.0,0.0,0.0,1000,-3.22172234538,-1.11406225871,-1.50761713323,-0.596431195441,0.827358990566
2007-06-26,T129,2,0.0,1.0,0.0,0.0,0.0,0.0,1000,-3.22172234538,-1.11406225871,-1.50761713323,-0.596431195441,0.827358990566
2007-06-26,T129,2,0.0,0.0,1.0,0.0,0.0,0.0,1000,-3.22172234538,-1.11406225871,-1.50761713323,-0.596431195441,0.827358990566
2007-06-26,T143,1,0.0,1.0,0.0,0.0,0.0,0.0,1000,-3.15099543898,-1.20048319204,-0.854203094453,-0.541645644788,1.00573974514
2007-06-26,T143,1,0.0,0.0,1.0,0.0,0.0,0.0,1000,-3.15099543898,-1.20048319204,-0.854203094453,-0.541645644788,1.00573974514
2007-06-26,T148,1,0.0,1.0,0.0,0.0,0.0,0.0,1000,-3.15099543898,-1.20048319204,-0.854203094453,-0.541645644788,1.00573974514
2007-06-26,T148,1,0.0,0.0,1.0,0.0,0.0,0.0,1000,-3.15099543898,-1.20048319204,-0.854203094453,-0.541645644788,1.00573974514
2007-06-26,T011,1,0.0,1.0,0.0,0.0,0.0,0.0,1000,-3.15099543898,-1.20048319204,-0.854203094453,-0.541645644788,1.00573974514
2007-06-26,T011,1,0.0,0.0,1.0,0.0,0.0,0.0,1000,-3.15099543898,-1.20048319204,-0.854203094453,-0.541645644788,1.00573974514
2007-06-26,T016,1,0.0,1.0,0.0,0.0,0.0,0.0,1000,-3.15099543898,-1.20048319204,-0.854203094453,-0.541645644788,1.00573974514
2007-06-26,T016,1,0.0,0.0,1.0,0.0,0.0,0.0,1000,-3.15099543898,-1.20048319204,-0.854203094453,-0.541645644788,1.00573974514
2007-06-26,T019,2,0.0,0.0,1.0,0.0,0.0,0.0,1000,-3.22172234538,-1.11406225871,-1.50761713323,-0.596431195441,0.827358990566
2007-06-26,T025,1,0.0,1.0,0.0,0.0,0.0,0.0,1000,-3.15099543898,-1.20048319204,-0.854203094453,-0.541645644788,1.00573974514
2007-06-26,T028,1,0.0,1.0,0.0,0.0,0.0,0.0,1000,-3.15099543898,-1.20048319204,-0.854203094453,-0.541645644788,1.00573974514
2007-06-26,T028,1,0.0,0.0,1.0,0.0,0.0,0.0,1000,-3.15099543898,-1.20048319204,-0.854203094453,-0.541645644788,1.00573974514
2007-06-26,T033,2,0.0,1.0,0.0,0.0,0.0,0.0,1000,-3.22172234538,-1.11406225871,-1.50761713323,-0.596431195441,0.827358990566
2007-06-26,T033,2,0.0,0.0,1.0,0.0,0.0,0.0,1000,-3.22172234538,-1.11406225871,-1.50761713323,-0.596431195441,0.827358990566
2007-06-26,T090,2,0.0,1.0,0.0,0.0,0.0,0.0,1000,-3.22172234538,-1.11406225871,-1.50761713323,-0.596431195441,0.827358990566
2007-06-26,T090,2,0.0,0.0,1.0,0.0,0.0,0.0,1000,-3.22172234538,-1.11406225871,-1.50761713323,-0.596431195441,0.827358990566
2007-06-26,T090,2,1.0,0.0,0.0,0.0,0.0,0.0,1000,-3.22172234538,-1.11406225871,-1.50761713323,-0.596431195441,0.827358990566
2007-06-26,T135,2,0.0,1.0,0.0,0.0,0.0,0.0,1000,-3.22172234538,-1.11406225871,-1.50761713323,-0.596431195441,0.827358990566
2007-06-26,T135,2,0.0,0.0,1.0,0.0,0.0,0.0,1000,-3.22172234538,-1.11406225871,-1.50761713323,-0.596431195441,0.827358990566
2007-06-26,T135,2,1.0,0.0,0.0,0.0,0.0,0.0,1000,-3.22172234538,-1.11406225871,-1.50761713323,-0.596431195441,0.827358990566
2007-06-26,T141,1,0.0,1.0,0.0,0.0,0.0,0.0,1000,-3.15099543898,-1.20048319204,-0.854203094453,-0.541645644788,1.00573974514
2007-06-26,T141,1,0.0,0.0,1.0,0.0,0.0,0.0,1000,-3.15099543898,-1.20048319204,-0.854203094453,-0.541645644788,1.00573974514
2007-06-26,T142,1,0.0,0.0,1.0,0.0,0.0,0.0,1000,-3.15099543898,-1.20048319204,-0.854203094453,-0.541645644788,1.00573974514
2007-06-26,T145,2,0.0,0.0,1.0,0.0,0.0,0.0,1000,-3.22172234538,-1.11406225871,-1.50761713323,-0.596431195441,0.827358990566
2007-06-26,T146,1,0.0,0.0,1.0,0.0,0.0,0.0,1000,-3.15099543898,-1.20048319204,-0.854203094453,-0.541645644788,1.00573974514
2007-06-26,T147,2,0.0,0.0,1.0,0.0,0.0,0.0,1000,-3.22172234538,-1.11406225871,-1.50761713323,-0.596431195441,0.827358990566
2007-06-26,T150,1,0.0,0.0,1.0,0.0,0.0,0.0,1000,-3.15099543898,-1.20048319204,-0.854203094453,-0.541645644788,1.00573974514
2007-06-26,T151,1,0.0,1.0,0.0,0.0,0.0,0.0,1000,-3.15099543898,-1.20048319204,-0.854203094453,-0.541645644788,1.00573974514
2007-06-26,T151,1,0.0,0.0,1.0,0.0,0.0,0.0,1000,-3.15099543898,-1.20048319204,-0.854203094453,-0.541645644788,1.00573974514
2007-06-26,T158,2,0.0,1.0,0.0,0.0,0.0,0.0,1000,-3.22172234538,-1.11406225871,-1.50761713323,-0.596431195441,0.827358990566
2007-06-26,T158,2,0.0,0.0,1.0,0.0,0.0,0.0,1000,-3.22172234538,-1.11406225871,-1.50761713323,-0.596431195441,0.827358990566
2007-06-26,T220,1,0.0,0.0,1.0,0.0,0.0,0.0,1000,-3.15099543898,-1.20048319204,-0.854203094453,-0.541645644788,1.00573974514
2007-06-26,T001,1,0.0,1.0,0.0,0.0,0.0,0.0,1000,-3.15099543898,-1.20048319204,-0.854203094453,-0.541645644788,1.00573974514
2007-06-26,T003,1,0.0,0.0,1.0,0.0,0.0,0.0,1000,-3.15099543898,-1.20048319204,-0.854203094453,-0.541645644788,1.00573974514
2007-06-26,T006,1,0.0,1.0,0.0,0.0,0.0,0.0,1000,-3.15099543898,-1.20048319204,-0.854203094453,-0.541645644788,1.00573974514
2007-06-26,T006,1,0.0,0.0,1.0,0.0,0.0,0.0,1000,-3.15099543898,-1.20048319204,-0.854203094453,-0.541645644788,1.00573974514
2007-06-26,T008,1,0.0,0.0,1.0,0.0,0.0,0.0,1000,-3.15099543898,-1.20048319204,-0.854203094453,-0.541645644788,1.00573974514
2007-06-26,T012,1,0.0,1.0,0.0,0.0,0.0,0.0,1000,-3.15099543898,-1.20048319204,-0.854203094453,-0.541645644788,1.00573974514
2007-06-26,T034,2,0.0,0.0,1.0,0.0,0.0,0.0,1000,-3.22172234538,-1.11406225871,-1.50761713323,-0.596431195441,0.827358990566
2007-06-26,T037,1,0.0,0.0,1.0,0.0,0.0,0.0,1000,-3.15099543898,-1.20048319204,-0.854203094453,-0.541645644788,1.00573974514
2007-06-26,T040,2,0.0,1.0,0.0,0.0,0.0,0.0,1000,-3.22172234538,-1.11406225871,-1.50761713323,-0.596431195441,0.827358990566
2007-06-26,T040,2,0.0,0.0,1.0,0.0,0.0,0.0,1000,-3.22172234538,-1.11406225871,-1.50761713323,-0.596431195441,0.827358990566
2007-06-26,T043,2,0.0,0.0,1.0,0.0,0.0,0.0,1000,-3.22172234538,-1.11406225871,-1.50761713323,-0.596431195441,0.827358990566
2007-06-26,T047,2,0.0,1.0,0.0,0.0,0.0,0.0,1000,-3.22172234538,-1.11406225871,-1.50761713323,-0.596431195441,0.827358990566
2007-06-26,T047,2,0.0,0.0,1.0,0.0,0.0,0.0,1000,-3.22172234538,-1.11406225871,-1.50761713323,-0.596431195441,0.827358990566
2007-06-26,T051,2,0.0,1.0,0.0,0.0,0.0,0.0,1000,-3.22172234538,-1.11406225871,-1.50761713323,-0.596431195441,0.827358990566
2007-06-26,T085,2,0.0,0.0,1.0,0.0,0.0,0.0,1000,-3.22172234538,-1.11406225871,-1.50761713323,-0.596431195441,0.827358990566
2007-06-26,T088,2,1.0,0.0,0.0,0.0,0.0,0.0,1000,-3.22172234538,-1.11406225871,-1.50761713323,-0.596431195441,0.827358990566
2007-06-26,T161,2,0.0,1.0,0.0,0.0,0.0,0.0,1000,-3.22172234538,-1.11406225871,-1.50761713323,-0.596431195441,0.827358990566
2007-06-26,T161,2,0.0,0.0,1.0,0.0,0.0,0.0,1000,-3.22172234538,-1.11406225871,-1.50761713323,-0.596431195441,0.827358990566
2007-06-26,T219,2,0.0,0.0,1.0,0.0,0.0,0.0,1000,-3.22172234538,-1.11406225871,-1.50761713323,-0.596431195441,0.827358990566
2007-06-29,T002,1,0.0,1.0,0.0,0.0,0.0,0.0,1000,0.903880933905,-1.19594909244,-0.7465469465,1.35540959204,-0.46572178049
2007-06-29,T015,1,0.0,1.0,0.0,0.0,0.0,0.0,1000,0.903880933905,-1.19594909244,-0.7465469465,1.35540959204,-0.46572178049
2007-06-29,T015,1,0.0,0.0,1.0,0.0,0.0,0.0,1000,0.903880933905,-1.19594909244,-0.7465469465,1.35540959204,-0.46572178049
2007-06-29,T046,2,0.0,0.0,1.0,0.0,0.0,0.0,1000,0.721920522836,-1.38331923184,-0.826339027764,1.36128459917,-0.399442622761
2007-06-29,T054,2,0.0,1.0,0.0,0.0,0.0,0.0,1000,0.721920522836,-1.38331923184,-0.826339027764,1.36128459917,-0.399442622761
2007-06-29,T086,2,0.0,0.0,1.0,0.0,0.0,0.0,1000,0.721920522836,-1.38331923184,-0.826339027764,1.36128459917,-0.399442622761
2007-06-29,T086,2,1.0,0.0,0.0,0.0,0.0,0.0,1000,0.721920522836,-1.38331923184,-0.826339027764,1.36128459917,-0.399442622761
2007-06-29,T091,2,0.0,1.0,0.0,0.0,0.0,0.0,1000,0.721920522836,-1.38331923184,-0.826339027764,1.36128459917,-0.399442622761
2007-06-29,T096,2,0.0,0.0,1.0,0.0,0.0,0.0,1000,0.721920522836,-1.38331923184,-0.826339027764,1.36128459917,-0.399442622761
2007-06-29,T143,1,0.0,0.0,1.0,0.0,0.0,0.0,1000,0.903880933905,-1.19594909244,-0.7465469465,1.35540959204,-0.46572178049
2007-06-29,T148,1,0.0,1.0,0.0,0.0,0.0,0.0,1000,0.903880933905,-1.19594909244,-0.7465469465,1.35540959204,-0.46572178049
2007-06-29,T148,1,0.0,0.0,1.0,0.0,0.0,0.0,1000,0.903880933905,-1.19594909244,-0.7465469465,1.35540959204,-0.46572178049
2007-06-29,T153,2,0.0,0.0,1.0,0.0,0.0,0.0,1000,0.721920522836,-1.38331923184,-0.826339027764,1.36128459917,-0.399442622761
2007-06-29,T016,1,0.0,1.0,0.0,0.0,0.0,0.0,1000,0.903880933905,-1.19594909244,-0.7465469465,1.35540959204,-0.46572178049
2007-06-29,T028,1,0.0,1.0,0.0,0.0,0.0,0.0,1000,0.903880933905,-1.19594909244,-0.7465469465,1.35540959204,-0.46572178049
2007-06-29,T028,1,0.0,0.0,1.0,0.0,0.0,0.0,1000,0.903880933905,-1.19594909244,-0.7465469465,1.35540959204,-0.46572178049
2007-06-29,T031,2,1.0,0.0,0.0,0.0,0.0,0.0,1000,0.721920522836,-1.38331923184,-0.826339027764,1.36128459917,-0.399442622761
2007-06-29,T089,2,0.0,0.0,1.0,0.0,0.0,0.0,1000,0.721920522836,-1.38331923184,-0.826339027764,1.36128459917,-0.399442622761
2007-06-29,T090,2,0.0,1.0,0.0,0.0,0.0,0.0,1000,0.721920522836,-1.38331923184,-0.826339027764,1.36128459917,-0.399442622761
2007-06-29,T090,2,0.0,0.0,1.0,0.0,0.0,0.0,1000,0.721920522836,-1.38331923184,-0.826339027764,1.36128459917,-0.399442622761
2007-06-29,T090,2,1.0,0.0,0.0,0.0,0.0,0.0,1000,0.721920522836,-1.38331923184,-0.826339027764,1.36128459917,-0.399442622761
2007-06-29,T135,2,0.0,0.0,1.0,0.0,0.0,0.0,1000,0.721920522836,-1.38331923184,-0.826339027764,1.36128459917,-0.399442622761
2007-06-29,T141,1,0.0,0.0,1.0,0.0,0.0,0.0,1000,0.903880933905,-1.19594909244,-0.7465469465,1.35540959204,-0.46572178049
2007-06-29,T142,1,0.0,0.0,1.0,0.0,0.0,0.0,1000,0.903880933905,-1.19594909244,-0.7465469465,1.35540959204,-0.46572178049
